date;state;confirmed;deaths
2020-04-20;Paraná;3;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;7;0
2020-04-20;Paraná;2;1
2020-04-20;Paraná;2;1
2020-04-20;Paraná;1;0
2020-04-20;Paraná;2;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;4;0
2020-04-20;Paraná;2;0
2020-04-20;Paraná;3;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;7;1
2020-04-20;Paraná;0;0
2020-04-20;Paraná;7;1
2020-04-20;Paraná;1;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;6;0
2020-04-20;Paraná;6;0
2020-04-20;Paraná;18;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;2;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;7;0
2020-04-20;Paraná;2;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;4;0
2020-04-20;Paraná;6;0
2020-04-20;Paraná;2;0
2020-04-20;Paraná;1;0
2020-04-20;Paraná;1022;53
2020-04-20;Rondônia;1;0
2020-04-20;Rondônia;44;0
2020-04-20;Rondônia;1;0
2020-04-20;Rondônia;1;0
2020-04-20;Rondônia;7;1
2020-04-20;Rondônia;6;0
2020-04-20;Rondônia;135;3
2020-04-20;Rondônia;3;0
2020-04-20;Rondônia;1;0
2020-04-20;Rondônia;199;4
2020-04-20;Roraima;1;1
2020-04-20;Roraima;225;2
2020-04-20;Roraima;3;0
2020-04-20;Roraima;4;0
2020-04-20;Roraima;1;0
2020-04-20;Roraima;9;0
2020-04-20;Roraima;3;0
2020-04-20;Roraima;1;0
2020-04-20;Roraima;247;3
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;9;1
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;2;1
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;29;0
2020-04-20;Rio Grande do Sul;14;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;9;0
2020-04-20;Rio Grande do Sul;0;0
2020-04-20;Rio Grande do Sul;4;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;19;1
2020-04-20;Rio Grande do Sul;6;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;4;0
2020-04-20;Rio Grande do Sul;44;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;2;1
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;2;1
2020-04-20;Rio Grande do Sul;4;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;5;0
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;7;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;4;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;15;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;5;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;4;1
2020-04-20;Rio Grande do Sul;26;0
2020-04-20;Rio Grande do Sul;22;1
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;26;2
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;43;4
2020-04-20;Rio Grande do Sul;12;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;390;10
2020-04-20;Rio Grande do Sul;4;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;18;0
2020-04-20;Rio Grande do Sul;7;0
2020-04-20;Rio Grande do Sul;4;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;21;1
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;2;0
2020-04-20;Rio Grande do Sul;5;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;7;1
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;4;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;5;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;1
2020-04-20;Rio Grande do Sul;9;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;3;1
2020-04-20;Rio Grande do Sul;3;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;17;0
2020-04-20;Rio Grande do Sul;1;0
2020-04-20;Rio Grande do Sul;904;27
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;11;3
2020-04-20;Santa Catarina;4;0
2020-04-20;Santa Catarina;4;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;59;1
2020-04-20;Santa Catarina;2;1
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;79;0
2020-04-20;Santa Catarina;3;0
2020-04-20;Santa Catarina;27;2
2020-04-20;Santa Catarina;29;0
2020-04-20;Santa Catarina;5;0
2020-04-20;Santa Catarina;58;3
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;6;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;46;4
2020-04-20;Santa Catarina;238;3
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;7;1
2020-04-20;Santa Catarina;3;0
2020-04-20;Santa Catarina;11;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;7;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;13;0
2020-04-20;Santa Catarina;14;0
2020-04-20;Santa Catarina;4;1
2020-04-20;Santa Catarina;4;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;45;2
2020-04-20;Santa Catarina;8;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;3;0
2020-04-20;Santa Catarina;12;0
2020-04-20;Santa Catarina;5;0
2020-04-20;Santa Catarina;94;2
2020-04-20;Santa Catarina;13;0
2020-04-20;Santa Catarina;5;0
2020-04-20;Santa Catarina;3;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;1;1
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;17;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;3;0
2020-04-20;Santa Catarina;17;1
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;2;1
2020-04-20;Santa Catarina;3;1
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;5;1
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;0;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;5;0
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;43;1
2020-04-20;Santa Catarina;2;0
2020-04-20;Santa Catarina;6;1
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;7;0
2020-04-20;Santa Catarina;10;1
2020-04-20;Santa Catarina;2;1
2020-04-20;Santa Catarina;4;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;4;0
2020-04-20;Santa Catarina;3;0
2020-04-20;Santa Catarina;33;2
2020-04-20;Santa Catarina;3;1
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1;0
2020-04-20;Santa Catarina;1063;35
2020-04-20;Sergipe;60;4
2020-04-20;Sergipe;1;0
2020-04-20;Sergipe;6;0
2020-04-20;Sergipe;1;0
2020-04-20;Sergipe;4;0
2020-04-20;Sergipe;6;1
2020-04-20;Sergipe;1;0
2020-04-20;Sergipe;1;0
2020-04-20;Sergipe;2;0
2020-04-20;Sergipe;1;0
2020-04-20;Sergipe;2;0
2020-04-20;Sergipe;1;0
2020-04-20;Sergipe;2;0
2020-04-20;Sergipe;3;0
2020-04-20;Sergipe;1;0
2020-04-20;Sergipe;92;5
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;7;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;25;3
2020-04-20;São Paulo;5;0
2020-04-20;São Paulo;5;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;39;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;7;0
2020-04-20;São Paulo;49;2
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;25;1
2020-04-20;São Paulo;6;1
2020-04-20;São Paulo;22;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;8;1
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;9;0
2020-04-20;São Paulo;126;5
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;58;3
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;7;0
2020-04-20;São Paulo;7;0
2020-04-20;São Paulo;27;2
2020-04-20;São Paulo;36;7
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;8;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;49;7
2020-04-20;São Paulo;8;1
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;192;7
2020-04-20;São Paulo;6;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;13;2
2020-04-20;São Paulo;78;3
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;9;2
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;81;5
2020-04-20;São Paulo;6;1
2020-04-20;São Paulo;3;1
2020-04-20;São Paulo;22;0
2020-04-20;São Paulo;126;5
2020-04-20;São Paulo;3;2
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;57;3
2020-04-20;São Paulo;5;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;55;2
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;31;1
2020-04-20;São Paulo;65;3
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;62;2
2020-04-20;São Paulo;316;28
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;9;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;15;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;63;0
2020-04-20;São Paulo;9;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;6;1
2020-04-20;São Paulo;49;1
2020-04-20;São Paulo;6;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;39;5
2020-04-20;São Paulo;14;3
2020-04-20;São Paulo;48;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;5;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;9;2
2020-04-20;São Paulo;19;0
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;14;1
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;51;5
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;5;2
2020-04-20;São Paulo;4;2
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;9;1
2020-04-20;São Paulo;6;2
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;0;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;11;3
2020-04-20;São Paulo;8;1
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;93;4
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;2;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;2;1
2020-04-20;São Paulo;120;8
2020-04-20;São Paulo;9;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;1
2020-04-20;São Paulo;9;1
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;301;27
2020-04-20;São Paulo;7;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;9;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;2;1
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;21;2
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;26;3
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;2;1
2020-04-20;São Paulo;54;7
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;6;2
2020-04-20;São Paulo;8;3
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;4;1
2020-04-20;São Paulo;33;1
2020-04-20;São Paulo;81;5
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;14;3
2020-04-20;São Paulo;9;0
2020-04-20;São Paulo;5;0
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;2;1
2020-04-20;São Paulo;2;1
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;3;1
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;55;1
2020-04-20;São Paulo;257;12
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;310;19
2020-04-20;São Paulo;298;20
2020-04-20;São Paulo;103;4
2020-04-20;São Paulo;9;2
2020-04-20;São Paulo;5;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;71;7
2020-04-20;São Paulo;136;3
2020-04-20;São Paulo;3;1
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;9815;715
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;8;0
2020-04-20;São Paulo;6;2
2020-04-20;São Paulo;55;0
2020-04-20;São Paulo;1;1
2020-04-20;São Paulo;9;1
2020-04-20;São Paulo;50;9
2020-04-20;São Paulo;5;0
2020-04-20;São Paulo;81;6
2020-04-20;São Paulo;119;7
2020-04-20;São Paulo;0;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;6;0
2020-04-20;São Paulo;1;0
2020-04-20;São Paulo;2;0
2020-04-20;São Paulo;3;0
2020-04-20;São Paulo;12;3
2020-04-20;São Paulo;10;3
2020-04-20;São Paulo;4;0
2020-04-20;São Paulo;14;0
2020-04-20;São Paulo;6;1
2020-04-20;São Paulo;9;0
2020-04-20;São Paulo;14580;1037
2020-04-20;Tocantins;5;0
2020-04-20;Tocantins;1;0
2020-04-20;Tocantins;1;0
2020-04-20;Tocantins;1;0
2020-04-20;Tocantins;25;1
2020-04-20;Tocantins;1;1
2020-04-20;Tocantins;1;0
2020-04-20;Tocantins;35;2
2020-04-19;Acre;12;0
2020-04-19;Acre;1;0
2020-04-19;Acre;5;0
2020-04-19;Acre;19;1
2020-04-19;Acre;1;0
2020-04-19;Acre;123;5
2020-04-19;Acre;2;0
2020-04-19;Acre;163;6
2020-04-19;Alagoas;1;0
2020-04-19;Alagoas;1;0
2020-04-19;Alagoas;1;1
2020-04-19;Alagoas;8;2
2020-04-19;Alagoas;131;9
2020-04-19;Alagoas;5;1
2020-04-19;Alagoas;1;0
2020-04-19;Alagoas;1;0
2020-04-19;Alagoas;1;0
2020-04-19;Alagoas;5;0
2020-04-19;Alagoas;1;1
2020-04-19;Alagoas;1;0
2020-04-19;Alagoas;1;0
2020-04-19;Alagoas;1;1
2020-04-19;Alagoas;159;15
2020-04-19;Amazonas;1;0
2020-04-19;Amazonas;6;0
2020-04-19;Amazonas;1;0
2020-04-19;Amazonas;1;0
2020-04-19;Amazonas;1;1
2020-04-19;Amazonas;6;1
2020-04-19;Amazonas;4;0
2020-04-19;Amazonas;2;0
2020-04-19;Amazonas;24;3
2020-04-19;Amazonas;27;1
2020-04-19;Amazonas;1;0
2020-04-19;Amazonas;1;0
2020-04-19;Amazonas;2;0
2020-04-19;Amazonas;201;10
2020-04-19;Amazonas;1664;155
2020-04-19;Amazonas;1;1
2020-04-19;Amazonas;22;2
2020-04-19;Amazonas;2;1
2020-04-19;Amazonas;15;3
2020-04-19;Amazonas;11;1
2020-04-19;Amazonas;1;0
2020-04-19;Amazonas;10;0
2020-04-19;Amazonas;0;0
2020-04-19;Amazonas;11;0
2020-04-19;Amazonas;11;1
2020-04-19;Amazonas;5;1
2020-04-19;Amazonas;13;0
2020-04-19;Amazonas;2044;182
2020-04-19;Amapá;5;0
2020-04-19;Amapá;341;9
2020-04-19;Amapá;2;0
2020-04-19;Amapá;5;0
2020-04-19;Amapá;1;0
2020-04-19;Amapá;60;2
2020-04-19;Amapá;2;0
2020-04-19;Amapá;416;11
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;1
2020-04-19;Bahia;1;0
2020-04-19;Bahia;5;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;1
2020-04-19;Bahia;1;0
2020-04-19;Bahia;2;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;3;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;2;1
2020-04-19;Bahia;0;0
2020-04-19;Bahia;8;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;22;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;4;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;4;0
2020-04-19;Bahia;3;0
2020-04-19;Bahia;2;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;3;0
2020-04-19;Bahia;2;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;9;0
2020-04-19;Bahia;54;1
2020-04-19;Bahia;2;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;4;2
2020-04-19;Bahia;0;0
2020-04-19;Bahia;3;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;66;2
2020-04-19;Bahia;9;1
2020-04-19;Bahia;15;1
2020-04-19;Bahia;1;0
2020-04-19;Bahia;40;1
2020-04-19;Bahia;1;0
2020-04-19;Bahia;4;1
2020-04-19;Bahia;6;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;1
2020-04-19;Bahia;5;0
2020-04-19;Bahia;5;1
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;4;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;3;0
2020-04-19;Bahia;17;0
2020-04-19;Bahia;7;1
2020-04-19;Bahia;30;4
2020-04-19;Bahia;2;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;0;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;16;0
2020-04-19;Bahia;4;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;2;0
2020-04-19;Bahia;764;22
2020-04-19;Bahia;7;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;2;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;2;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;4;0
2020-04-19;Bahia;5;0
2020-04-19;Bahia;3;0
2020-04-19;Bahia;8;0
2020-04-19;Bahia;4;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;13;2
2020-04-19;Bahia;1;1
2020-04-19;Bahia;3;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;1;0
2020-04-19;Bahia;20;1
2020-04-19;Bahia;1249;45
2020-04-19;Ceará;2;1
2020-04-19;Ceará;1;1
2020-04-19;Ceará;2;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;38;0
2020-04-19;Ceará;9;1
2020-04-19;Ceará;2;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;2;0
2020-04-19;Ceará;3;0
2020-04-19;Ceará;5;0
2020-04-19;Ceará;5;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;7;0
2020-04-19;Ceará;1;1
2020-04-19;Ceará;2;0
2020-04-19;Ceará;1;1
2020-04-19;Ceará;6;1
2020-04-19;Ceará;1;0
2020-04-19;Ceará;82;5
2020-04-19;Ceará;2;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;3;0
2020-04-19;Ceará;5;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;29;4
2020-04-19;Ceará;1;1
2020-04-19;Ceará;2688;148
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;19;2
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;3;0
2020-04-19;Ceará;9;4
2020-04-19;Ceará;84;0
2020-04-19;Ceará;3;0
2020-04-19;Ceará;2;0
2020-04-19;Ceará;2;1
2020-04-19;Ceará;1;0
2020-04-19;Ceará;6;1
2020-04-19;Ceará;1;0
2020-04-19;Ceará;5;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;10;2
2020-04-19;Ceará;3;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;5;0
2020-04-19;Ceará;0;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;6;2
2020-04-19;Ceará;72;5
2020-04-19;Ceará;15;2
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;6;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;2;0
2020-04-19;Ceará;5;0
2020-04-19;Ceará;10;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;3;1
2020-04-19;Ceará;1;0
2020-04-19;Ceará;3;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;18;0
2020-04-19;Ceará;5;1
2020-04-19;Ceará;2;0
2020-04-19;Ceará;5;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;7;0
2020-04-19;Ceará;1;1
2020-04-19;Ceará;3;0
2020-04-19;Ceará;3;1
2020-04-19;Ceará;3;1
2020-04-19;Ceará;3;0
2020-04-19;Ceará;4;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;28;0
2020-04-19;Ceará;4;0
2020-04-19;Ceará;4;0
2020-04-19;Ceará;3;1
2020-04-19;Ceará;2;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;3;0
2020-04-19;Ceará;1;0
2020-04-19;Ceará;3306;189
2020-04-19;Distrito Federal;783;24
2020-04-19;Distrito Federal;77;0
2020-04-19;Distrito Federal;860;24
2020-04-19;Espírito Santo;2;0
2020-04-19;Espírito Santo;13;0
2020-04-19;Espírito Santo;0;0
2020-04-19;Espírito Santo;7;0
2020-04-19;Espírito Santo;1;0
2020-04-19;Espírito Santo;8;0
2020-04-19;Espírito Santo;1;0
2020-04-19;Espírito Santo;5;0
2020-04-19;Espírito Santo;1;0
2020-04-19;Espírito Santo;8;0
2020-04-19;Espírito Santo;121;1
2020-04-19;Espírito Santo;2;0
2020-04-19;Espírito Santo;17;0
2020-04-19;Espírito Santo;7;0
2020-04-19;Espírito Santo;10;0
2020-04-19;Espírito Santo;2;0
